OrderDate,City,Discount,OrderID,PostalCode,ProductName,Profit,Quantity,Sales,ShipDate,State,DaystoShipActual,SalesForecast,DaystoShipScheduled,SalesperCustomer,ProfitRatio,latitude,longitude,Category_encoded,Region_encoded,Segment_encoded,ShipMode_encoded,ShipStatus_encoded,Sub_Category_encoded
2011-03-01,El Paso,0.2,CA-2011-131009,79907,Plymouth Boxed Rubber Bands by Plymouth,-4,5,19,2011-03-05,Texas,4,25,6,18.84,-18.8,31.7089,-106.3293,1,3,1,1,1,14
2011-03-01,Elmhurst,0.2,CA-2011-113880,60126,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,6,3,17,2011-03-05,Illinois,4,23,6,17.47,32.5,41.8927,-87.941,1,3,3,1,1,2
2011-03-01,Houston,0.2,CA-2011-168312,77036,Recycled Steel Personal File for Hanging File Folders,9,3,137,2011-03-07,Texas,6,180,6,137.35,6.2,29.6984,-95.5405,1,3,1,1,3,5
2011-03-01,New York City,0.0,US-2011-143707,10035,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,2,3,6,2011-03-05,New York,4,8,6,5.94,27.0,40.8011,-73.9371,3,2,3,1,1,4
2011-03-02,New York City,0.0,CA-2011-107524,10009,"Array Parchment Paper, Assorted Colors",17,5,36,2011-03-08,New York,6,48,6,36.4,48.0,40.7262,-73.9796,1,2,3,1,3,2
2011-03-02,New York City,0.0,CA-2011-107524,10009,Staples,5,2,11,2011-03-08,New York,6,15,6,11.36,47.0,40.7262,-73.9796,1,2,3,1,3,12
2011-03-02,Philadelphia,0.2,CA-2011-111157,19120,Xerox 1971,1,1,3,2011-03-06,Pennsylvania,4,4,6,3.42,31.3,40.0343,-75.1213,1,2,2,1,1,2
2011-03-02,Philadelphia,0.2,CA-2011-111157,19120,Hypercom P1300 Pinpad,32,3,151,2011-03-06,Pennsylvania,4,198,6,151.2,21.3,40.0343,-75.1213,3,2,2,1,1,7
2011-03-03,Columbus,0.5,US-2011-127978,43229,OSullivan 4-Shelf Bookcase in Odessa Pine,-200,5,302,2011-03-08,Ohio,5,396,6,302.45,-66.0,40.0839,-82.9726,2,2,2,1,1,13
2011-03-03,San Diego,0.2,CA-2011-105648,92037,"Bevis Oval Conference Table, Walnut",-23,3,626,2011-03-07,California,4,821,6,626.35,-3.8,32.8455,-117.2521,2,1,1,1,1,11
2011-03-03,Columbus,0.2,US-2011-127978,43229,Avery 495,5,3,15,2011-03-08,Ohio,5,20,6,15.12,32.5,40.0839,-82.9726,1,2,2,1,1,10
2011-03-03,Columbus,0.2,US-2011-127978,43229,Eldon Shelf Savers Cubes and Bins,-10,8,45,2011-03-08,Ohio,5,59,6,44.67,-22.5,40.0839,-82.9726,1,2,2,1,1,5
2011-03-03,Houston,0.8,CA-2011-130421,77095,3.6 Cubic Foot Counter Height Office Refrigerator,-460,3,177,2011-03-07,Texas,4,232,6,176.77,-260.0,29.8941,-95.6481,1,3,1,1,1,9
2011-03-03,New York City,0.2,CA-2011-127964,10035,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9,5,25,2011-03-08,New York,5,33,6,25.32,36.3,40.8011,-73.9371,1,2,3,1,1,1
2011-03-03,New York City,0.2,CA-2011-127964,10035,Ibico Laser Imprintable Binding System Covers,41,3,126,2011-03-08,New York,5,165,6,125.76,32.5,40.8011,-73.9371,1,2,3,1,1,1
2011-03-03,Wilmington,0.2,CA-2011-155852,28403,Zebra Zazzle Fluorescent Highlighters,3,4,19,2011-03-07,North Carolina,4,25,3,19.46,17.5,34.2237,-77.8862,1,4,1,2,2,6
2011-03-03,New York City,0.0,CA-2011-127964,10035,PowerGen Dual USB Car Charger,5,1,10,2011-03-08,New York,5,13,6,9.99,46.0,40.8011,-73.9371,3,2,3,1,1,4
2011-03-04,Columbia,0.0,CA-2011-116239,29203,Sensible Storage WireTech Storage Systems,18,5,355,2011-03-04,South Carolina,0,465,0,354.9,5.0,34.0635,-81.0265,1,4,1,4,3,5
2011-03-04,Margate,0.2,CA-2011-117016,33063,"BIC Brite Liner Highlighters, Chisel Tip",2,3,16,2011-03-09,Florida,5,20,6,15.55,15.0,26.2674,-80.2092,1,4,1,1,1,6
2011-03-05,Yonkers,0.0,CA-2011-169061,10701,Acme Forged Steel Scissors with Black Enamel Handles,5,2,19,2011-03-08,New York,3,24,3,18.62,29.0,40.9461,-73.8669,1,2,1,2,3,15
2011-03-05,Yonkers,0.2,CA-2011-169061,10701,GBC Wire Binding Combs,17,6,50,2011-03-08,New York,3,65,3,49.63,33.8,40.9461,-73.8669,1,2,1,2,3,1
2011-03-05,Yonkers,0.0,CA-2011-169061,10701,Newell 345,15,3,60,2011-03-08,New York,3,78,3,59.52,26.0,40.9461,-73.8669,1,2,1,2,3,6
2011-03-05,Yonkers,0.0,CA-2011-169061,10701,Xerox 1891,46,2,98,2011-03-08,New York,3,128,3,97.82,47.0,40.9461,-73.8669,1,2,1,2,3,2
2011-03-05,Yonkers,0.0,CA-2011-169061,10701,Logitech Wireless Gaming Headset G930,178,3,480,2011-03-08,New York,3,629,3,479.97,37.0,40.9461,-73.8669,3,2,1,2,3,7
2011-03-07,Seattle,0.2,CA-2011-156587,98103,"Global Push Button Managers Chair, Indigo",5,1,49,2011-03-08,Washington,1,64,1,48.71,11.3,47.6733,-122.3426,2,1,1,3,3,8
2011-03-07,Seattle,0.2,CA-2011-104563,98103,"Global Leather and Oak Executive Chair, Black",54,2,482,2011-03-12,Washington,5,631,6,481.57,11.3,47.6733,-122.3426,2,1,2,1,1,8
2011-03-07,Seattle,0.2,CA-2011-104563,98103,Office Star - Task Chair with Contemporary Loop Arms,22,6,437,2011-03-12,Washington,5,572,6,436.7,5.0,47.6733,-122.3426,2,1,2,1,1,8
2011-03-07,Des Moines,0.2,US-2011-131982,98198,Catalog Binders with Expanding Posts,34,2,108,2011-03-11,Washington,4,141,3,107.65,31.3,47.3929,-122.3129,1,1,3,2,2,1
2011-03-07,Seattle,0.0,CA-2011-156587,98103,Carina 42Hx23 3/4W Media Storage Unit,5,3,243,2011-03-08,Washington,1,318,1,242.94,2.0,47.6733,-122.3426,1,1,1,3,3,5
2011-03-07,Seattle,0.0,CA-2011-156587,98103,Newell 330,5,3,18,2011-03-08,Washington,1,24,1,17.94,26.0,47.6733,-122.3426,1,1,1,3,3,6
2011-03-07,Seattle,0.0,CA-2011-104563,98103,Contico 72H Heavy-Duty Storage System,0,5,205,2011-03-12,Washington,5,269,6,204.9,0.0,47.6733,-122.3426,1,1,2,1,1,5
2011-03-07,Seattle,0.0,CA-2011-104563,98103,Newell Chalk Holder,9,5,21,2011-03-12,Washington,5,27,6,20.65,46.0,47.6733,-122.3426,1,1,2,1,1,6
2011-03-10,Denver,0.2,US-2011-140116,80219,"BOSTON Ranger #55 Pencil Sharpener, Black",9,4,83,2011-03-17,Colorado,7,109,6,83.17,11.3,39.6956,-105.0341,1,1,1,1,2,6
2011-03-10,Denver,0.2,US-2011-140116,80219,Tennsco 6- and 18-Compartment Lockers,-16,3,636,2011-03-17,Colorado,7,834,6,636.41,-2.5,39.6956,-105.0341,1,1,1,1,2,5
2011-03-10,Royal Oak,0.0,US-2011-100279,48073,"Geographics Note Cards, Blank, White, 8 1/2 x 11",11,2,22,2011-03-14,Michigan,4,29,6,22.38,48.0,42.519,-83.157,1,3,1,1,1,2
2011-03-11,Columbus,0.2,CA-2011-166884,43229,Eldon Wave Desk Accessories,2,5,8,2011-03-16,Ohio,5,11,3,8.32,27.5,40.0839,-82.9726,2,2,1,2,2,3
2011-03-11,Columbus,0.2,CA-2011-166884,43229,Stockwell Push Pins,2,6,10,2011-03-16,Ohio,5,14,3,10.46,16.3,40.0839,-82.9726,1,2,1,2,2,14
2011-03-11,New York City,0.0,CA-2011-158337,10024,"Southworth 100% Résumé Paper, 24lb.",49,14,109,2011-03-14,New York,3,143,3,108.92,45.0,40.7864,-73.9764,1,2,1,2,3,2
2011-03-11,Richmond,0.0,CA-2011-114790,40475,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",38,3,147,2011-03-13,Kentucky,2,192,3,146.76,26.0,37.7546,-84.2955,1,4,2,2,1,9
2011-03-11,Richmond,0.0,CA-2011-114790,40475,Xerox 198,7,3,15,2011-03-13,Kentucky,2,20,3,14.94,47.0,37.7546,-84.2955,1,4,2,2,1,2
2011-03-11,Roseville,0.0,US-2011-103338,95661,Economy #2 Pencils,2,3,8,2011-03-15,California,4,10,6,7.98,26.0,38.7346,-121.234,1,1,1,1,1,6
2011-03-11,Richmond,0.0,CA-2011-114790,40475,Maxell DVD-RAM Discs,14,2,33,2011-03-13,Kentucky,2,43,3,32.96,43.0,37.7546,-84.2955,3,4,2,2,1,7
2011-03-11,Richmond,0.0,CA-2011-114790,40475,Panasonic KX-TG9471B,165,3,588,2011-03-13,Kentucky,2,770,3,587.97,28.0,37.7546,-84.2955,3,4,2,2,1,4
2011-03-14,Chesapeake,0.0,US-2011-125521,23320,Global Commerce Series High-Back Swivel/Tilt Chairs,285,4,1140,2011-03-19,Virginia,5,1494,6,1139.92,25.0,36.7352,-76.2384,2,4,3,1,1,8
2011-03-14,Chicago,0.2,CA-2011-152618,60653,Xerox 1963,3,2,8,2011-03-17,Illinois,3,11,1,8.45,31.3,41.8196,-87.6126,1,3,3,3,2,2
2011-03-14,Huntington Beach,0.0,CA-2011-157623,92646,Avery Hi-Liter Fluorescent Desk Style Markers,1,1,3,2011-03-18,California,4,4,6,3.38,37.0,33.6654,-117.9686,1,1,2,1,1,6
2011-03-14,Huntington Beach,0.0,CA-2011-157623,92646,Xerox 1972,5,2,11,2011-03-18,California,4,14,6,10.56,45.0,33.6654,-117.9686,1,1,2,1,1,2
2011-03-14,Jacksonville,0.2,CA-2011-100293,32216,Xerox 1887,32,6,91,2011-03-18,Florida,4,119,6,91.06,35.0,30.2787,-81.5831,1,4,3,1,1,2
2011-03-14,Logan,0.0,CA-2011-114510,84321,Carina Double Wide Media Storage Towers in Natural & Black,3,1,81,2011-03-19,Utah,5,106,6,80.98,4.0,41.747,-111.8226,1,1,1,1,1,5
2011-03-14,Logan,0.2,CA-2011-114510,84321,GBC Wire Binding Combs,11,4,33,2011-03-19,Utah,5,43,6,33.09,33.8,41.747,-111.8226,1,1,1,1,1,1
2011-03-14,Logan,0.2,CA-2011-114510,84321,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2 x 11",20,2,62,2011-03-19,Utah,5,81,6,62.05,32.5,41.747,-111.8226,1,1,1,1,1,1
2011-03-14,Logan,0.0,CA-2011-114510,84321,Staples,6,2,21,2011-03-19,Utah,5,28,6,21.36,27.0,41.747,-111.8226,1,1,1,1,1,5
2011-03-14,Chicago,0.3,CA-2011-152618,60653,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,156,2,575,2011-03-17,Illinois,3,753,1,574.91,27.1,41.8196,-87.6126,3,3,3,3,2,16
2011-03-14,Logan,0.0,CA-2011-114510,84321,Imation 30456 USB Flash Drive 8GB,7,12,83,2011-03-19,Utah,5,109,6,82.8,8.0,41.747,-111.8226,3,1,1,1,1,7
2011-03-15,Tampa,0.2,CA-2011-149958,33614,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5,3,46,2011-03-19,Florida,4,60,6,45.7,11.3,28.0091,-82.5034,2,4,1,1,1,3
2011-03-15,Tampa,0.7,CA-2011-149958,33614,GBC VeloBinder Manual Binding System,-32,4,43,2011-03-19,Florida,4,57,6,43.19,-73.3,28.0091,-82.5034,1,4,1,1,1,1
2011-03-15,Tampa,0.2,CA-2011-149958,33614,"Hot File 7-Pocket, Floor Stand",18,1,143,2011-03-19,Florida,4,187,6,142.78,12.5,28.0091,-82.5034,1,4,1,1,1,5
2011-03-15,Tampa,0.7,CA-2011-149958,33614,Insertable Tab Post Binder Dividers,-6,3,7,2011-03-19,Florida,4,9,6,7.22,-76.7,28.0091,-82.5034,1,4,1,1,1,1
2011-03-15,Tampa,0.2,CA-2011-149958,33614,Xerox 1889,48,3,132,2011-03-19,Florida,4,173,6,131.9,36.3,28.0091,-82.5034,1,4,1,1,1,2
2011-03-16,Raleigh,0.2,CA-2011-157609,27604,Polycom VoiceStation 500 Conference phone,29,2,472,2011-03-21,North Carolina,5,618,3,471.92,6.3,35.8334,-78.5799,3,4,3,2,2,4
2011-03-17,New York City,0.4,US-2011-148838,10024,Balt Solid Wood Round Tables,-554,4,1072,2011-03-21,New York,4,1404,6,1071.58,-51.7,40.7864,-73.9764,2,2,2,1,1,11
2011-03-17,New York City,0.4,US-2011-148838,10024,Bretford Rectangular Conference Table Tops,-448,7,1580,2011-03-21,New York,4,2070,6,1579.75,-28.3,40.7864,-73.9764,2,2,2,1,1,11
2011-03-17,New York City,0.4,US-2011-148838,10024,Hon 30 x 60 Table with Locking Drawer,-123,3,614,2011-03-21,New York,4,804,6,613.91,-20.0,40.7864,-73.9764,2,2,2,1,1,11
2011-03-17,Dallas,0.2,CA-2011-158442,75217,Newell 333,0,2,4,2011-03-17,Texas,0,6,0,4.45,7.5,32.7244,-96.6755,1,3,1,4,3,6
2011-03-17,Dallas,0.2,CA-2011-158442,75217,Xerox 1966,2,1,5,2011-03-17,Texas,0,7,0,5.18,36.3,32.7244,-96.6755,1,3,1,4,3,2
2011-03-17,Dallas,0.2,CA-2011-158442,75217,Xerox 1967,5,3,16,2011-03-17,Texas,0,20,0,15.55,35.0,32.7244,-96.6755,1,3,1,4,3,2
2011-03-17,Jackson,0.0,US-2011-164763,39212,"Acco Pressboard Covers with Storage Hooks, 9 1/2 x 11, Executive Red",5,3,11,2011-03-21,Mississippi,4,15,6,11.43,47.0,32.2435,-90.2612,1,4,2,1,1,1
2011-03-17,Jackson,0.0,US-2011-164763,39212,Belkin 6 Outlet Metallic Surge Strip,8,3,33,2011-03-21,Mississippi,4,43,6,32.67,26.0,32.2435,-90.2612,1,4,2,1,1,9
2011-03-17,Jackson,0.0,US-2011-164763,39212,EcoTones Memo Sheets,8,4,16,2011-03-21,Mississippi,4,21,6,16.0,48.0,32.2435,-90.2612,1,4,2,1,1,2
2011-03-17,Jackson,0.0,US-2011-164763,39212,"GBC Twin Loop Wire Binding Elements, 9/16 Spine, Black",15,2,30,2011-03-21,Mississippi,4,40,6,30.44,49.0,32.2435,-90.2612,1,4,2,1,1,1
2011-03-17,Jackson,0.0,US-2011-164763,39212,Xerox 1957,6,2,13,2011-03-21,Mississippi,4,17,6,12.96,49.0,32.2435,-90.2612,1,4,2,1,1,2
2011-03-17,Lakeville,0.0,CA-2011-118339,55044,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17,6,36,2011-03-24,Minnesota,7,47,6,35.88,48.0,44.6749,-93.2578,1,3,1,1,2,1
2011-03-17,Lakeville,0.0,CA-2011-118339,55044,Bionaire Personal Warm Mist Humidifier/Vaporizer,37,2,94,2011-03-24,Minnesota,7,123,6,93.78,39.0,44.6749,-93.2578,1,3,1,1,2,9
2011-03-17,Lakeville,0.0,CA-2011-118339,55044,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",24,7,47,2011-03-24,Minnesota,7,62,6,47.18,50.0,44.6749,-93.2578,1,3,1,1,2,2
2011-03-17,Lakeville,0.0,CA-2011-118339,55044,Newell 35,6,6,20,2011-03-24,Minnesota,7,26,6,19.68,29.0,44.6749,-93.2578,1,3,1,1,2,6
2011-03-17,Lakeville,0.0,CA-2011-118339,55044,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,25,10,53,2011-03-24,Minnesota,7,70,6,53.4,47.0,44.6749,-93.2578,1,3,1,1,2,1
2011-03-17,New York City,0.0,US-2011-148838,10024,Xerox 1918,76,4,155,2011-03-21,New York,4,203,6,155.04,49.0,40.7864,-73.9764,1,2,2,1,1,2
2011-03-17,New York City,0.0,US-2011-148838,10024,Xerox 1926,16,7,35,2011-03-21,New York,4,46,6,34.86,47.0,40.7864,-73.9764,1,2,2,1,1,2
2011-03-17,Philadelphia,0.2,CA-2011-127859,19134,Xerox 1909,41,6,127,2011-03-20,Pennsylvania,3,166,3,126.62,32.5,39.9925,-75.1133,1,2,2,2,3,2
2011-03-18,Burbank,0.0,US-2011-131275,91505,Eldon Cleatmat Chair Mats for Medium Pile Carpets,14,2,111,2011-03-24,California,6,145,6,111.0,13.0,34.169,-118.3442,2,1,3,1,3,3
2011-03-18,Jacksonville,0.2,CA-2011-145317,32216,"Dana Fluorescent Magnifying Lamp, White, 36",15,3,122,2011-03-23,Florida,5,160,6,122.35,12.5,30.2787,-81.5831,2,4,3,1,1,3
2011-03-18,Jacksonville,0.2,CA-2011-145317,32216,Executive Impressions 13 Clairmont Wall Clock,8,2,31,2011-03-23,Florida,5,40,6,30.77,26.3,30.2787,-81.5831,2,4,3,1,1,3
2011-03-18,San Francisco,0.15,CA-2011-111871,94110,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",70,10,1198,2011-03-21,California,3,1570,3,1198.33,5.9,37.7509,-122.4153,2,1,3,2,3,13
2011-03-18,Burbank,0.0,US-2011-131275,91505,Tennsco 6- and 18-Compartment Lockers,334,7,1856,2011-03-24,California,6,2432,6,1856.19,18.0,34.169,-118.3442,1,1,3,1,3,5
2011-03-18,Jacksonville,0.2,CA-2011-145317,32216,Avery Fluorescent Highlighter Four-Color Set,1,3,8,2011-03-23,Florida,5,11,6,8.02,12.5,30.2787,-81.5831,1,4,3,1,1,6
2011-03-18,Jacksonville,0.2,CA-2011-145317,32216,Staples,6,3,19,2011-03-23,Florida,5,25,6,18.94,31.3,30.2787,-81.5831,1,4,3,1,1,14
2011-03-18,Jacksonville,0.2,CA-2011-145317,32216,Xerox 195,7,4,21,2011-03-23,Florida,5,28,6,21.38,35.0,30.2787,-81.5831,1,4,3,1,1,2
2011-03-18,Burbank,0.2,US-2011-131275,91505,Swingline SM12-08 MicroCut Jam Free Shredder,416,4,1280,2011-03-24,California,6,1677,6,1279.97,32.5,34.169,-118.3442,3,1,3,1,3,16
2011-03-18,Jacksonville,0.5,CA-2011-145317,32216,Cisco TelePresence System EX90 Videoconferencing Unit,-1811,6,22638,2011-03-23,Florida,5,29665,6,22638.48,-8.0,30.2787,-81.5831,3,4,3,1,1,16
2011-03-18,Jacksonville,0.5,CA-2011-145317,32216,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,-16,4,821,2011-03-23,Florida,5,1076,6,821.3,-2.0,30.2787,-81.5831,3,4,3,1,1,16
2011-03-19,Lakeland,0.2,CA-2011-103989,33801,Document Clip Frames,6,3,20,2011-03-21,Florida,2,26,1,20.02,27.5,28.0381,-81.9392,2,4,2,3,2,3
2011-03-19,Lakeland,0.2,CA-2011-103989,33801,Eldon Wave Desk Accessories,1,3,5,2011-03-21,Florida,2,7,1,4.99,27.5,28.0381,-81.9392,2,4,2,3,2,3
2011-03-19,Lakeland,0.2,CA-2011-103989,33801,Avery 501,4,4,12,2011-03-21,Florida,2,15,1,11.81,33.8,28.0381,-81.9392,1,4,2,3,2,10
2011-03-19,Lakeland,0.7,CA-2011-103989,33801,"Avery Flip-Chart Easel Binder, Black",-26,5,34,2011-03-21,Florida,2,44,1,33.57,-76.7,28.0381,-81.9392,1,4,2,3,2,1
2011-03-19,Lakeland,0.2,CA-2011-103989,33801,Crate-A-Files,2,3,26,2011-03-21,Florida,2,34,1,26.16,7.5,28.0381,-81.9392,1,4,2,3,2,5
2011-03-19,Lakeland,0.2,CA-2011-103989,33801,Cisco 8x8 Inc. 6753i IP Business Phone System,28,3,324,2011-03-21,Florida,2,425,1,323.98,8.7,28.0381,-81.9392,3,4,2,3,2,4
2011-03-19,Lakeland,0.2,CA-2011-103989,33801,"Logitech Wireless Boombox Speaker - portable - wireless, wired",53,2,170,2011-03-21,Florida,2,223,1,170.24,31.3,28.0381,-81.9392,3,4,2,3,2,7
2011-03-21,Knoxville,0.2,US-2011-155544,37918,DAX Wood Document Frame,7,3,33,2011-03-25,Tennessee,4,43,6,32.95,20.0,36.0501,-83.9226,2,4,1,1,1,3
2011-03-21,Knoxville,0.2,US-2011-155544,37918,Global Highback Leather Tilter in Burgundy,-11,3,218,2011-03-25,Tennessee,4,286,6,218.38,-5.0,36.0501,-83.9226,2,4,1,1,1,8
2011-03-21,Asheville,0.2,US-2011-107405,28806,Tennsco Commercial Shelving,-4,1,16,2011-03-25,North Carolina,4,21,6,16.27,-23.8,35.5808,-82.6078,1,4,2,1,1,5
2011-03-21,Hamilton,0.2,CA-2011-140004,45011,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",1,2,7,2011-03-25,Ohio,4,10,6,7.41,16.3,39.4059,-84.5221,1,2,1,1,1,6
2011-03-21,Hamilton,0.2,CA-2011-140004,45011,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",2,3,6,2011-03-25,Ohio,4,8,6,6.05,26.3,39.4059,-84.5221,1,2,1,1,1,6
2011-03-21,Knoxville,0.2,US-2011-155544,37918,Avery 505,22,5,59,2011-03-25,Tennessee,4,78,6,59.2,37.5,36.0501,-83.9226,1,4,1,1,1,10
2011-03-21,Springfield,0.0,CA-2011-163223,22153,American Pencil,3,4,9,2011-03-25,Virginia,4,12,6,9.32,29.0,38.7449,-77.237,1,4,2,1,1,6
2011-03-21,Springfield,0.0,CA-2011-163223,22153,Avery 492,7,5,14,2011-03-25,Virginia,4,19,6,14.4,46.0,38.7449,-77.237,1,4,2,1,1,10
2011-03-21,Springfield,0.0,CA-2011-163223,22153,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",59,3,123,2011-03-25,Virginia,4,161,6,122.94,48.0,38.7449,-77.237,1,4,2,1,1,1
2011-03-21,Springfield,0.0,CA-2011-163223,22153,Xerox 1919,60,3,123,2011-03-25,Virginia,4,161,6,122.97,49.0,38.7449,-77.237,1,4,2,1,1,2
2011-03-21,Springfield,0.0,CA-2011-163223,22153,Samsung Galaxy S4 Active,910,7,3500,2011-03-25,Virginia,4,4586,6,3499.93,26.0,38.7449,-77.237,3,4,2,1,1,4
2011-03-22,Tucson,0.2,CA-2011-148040,85705,Office Star - Mesh Screen back chair with Vinyl seat,-35,3,314,2011-03-26,Arizona,4,412,6,314.35,-11.3,32.2691,-110.9845,2,1,2,1,1,8
2011-03-22,Greensboro,0.7,US-2011-158057,27405,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",-6,4,8,2011-03-26,North Carolina,4,10,6,7.64,-76.7,36.1214,-79.7733,1,4,1,1,1,1
2011-03-22,Greensboro,0.7,US-2011-158057,27405,GBC Prestige Therm-A-Bind Covers,-39,5,51,2011-03-26,North Carolina,4,67,6,51.47,-76.7,36.1214,-79.7733,1,4,1,1,1,1
2011-03-22,Portage,0.0,US-2011-129609,46368,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",7,2,16,2011-03-22,Indiana,0,21,0,16.28,40.0,41.5672,-87.1757,1,3,1,4,3,6
2011-03-22,Tucson,0.2,CA-2011-148040,85705,Xerox 1951,23,3,74,2011-03-26,Arizona,4,97,6,74.35,31.3,32.2691,-110.9845,1,1,2,1,1,2
2011-03-23,Delray Beach,0.2,CA-2011-164749,33445,Avery 476,3,3,10,2011-03-26,Florida,3,13,1,9.91,32.5,26.4564,-80.1054,1,4,1,3,2,10
2011-03-23,Los Angeles,0.0,CA-2011-120838,90036,Economy Rollaway Files,86,2,330,2011-03-26,California,3,433,3,330.4,26.0,34.0699,-118.3492,1,1,1,2,3,5
2011-03-23,Los Angeles,0.2,CA-2011-120838,90036,Ooma Telo VoIP Home Phone System,38,6,605,2011-03-26,California,3,792,3,604.75,6.3,34.0699,-118.3492,3,1,1,2,3,4
2011-03-24,Fresno,0.0,CA-2011-143637,93727,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",15,2,40,2011-03-29,California,5,53,3,40.48,36.0,36.7528,-119.7061,2,1,1,2,2,3
2011-03-24,New York City,0.0,CA-2011-147235,10024,Xerox 190,12,5,25,2011-03-28,New York,4,33,6,24.9,47.0,40.7864,-73.9764,1,2,1,1,1,2
2011-03-25,New York City,0.1,CA-2011-148586,10009,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",65,7,367,2011-04-01,New York,7,481,6,366.79,17.8,40.7262,-73.9796,2,2,1,1,2,8
2011-03-25,San Francisco,0.0,CA-2011-128237,94110,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",10,6,25,2011-03-30,California,5,33,6,25.44,39.0,37.7509,-122.4153,1,1,1,1,1,6
2011-03-25,San Francisco,0.0,CA-2011-128237,94110,Eberhard Faber 3 1/2 Golf Pencils,4,2,15,2011-03-30,California,5,19,6,14.88,25.0,37.7509,-122.4153,1,1,1,1,1,6
2011-03-25,San Francisco,0.0,CA-2011-128237,94110,Newell 35,2,2,7,2011-03-30,California,5,9,6,6.56,29.0,37.7509,-122.4153,1,1,1,1,1,6
2011-03-25,San Francisco,0.0,CA-2011-128237,94110,Imation Swivel Flash Drive USB flash drive - 8 GB,16,4,45,2011-03-30,California,5,60,6,45.48,35.0,37.7509,-122.4153,3,1,1,1,1,7
2011-03-26,Pomona,0.0,CA-2011-100860,91767,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9,5,19,2011-03-30,California,4,25,3,18.75,48.0,34.0812,-117.7362,1,1,1,2,2,10
2011-03-26,San Francisco,0.0,CA-2011-141838,94122,Newell 308,1,2,3,2011-03-31,California,5,4,3,3.36,25.0,37.7593,-122.4836,1,1,2,2,2,6
2011-03-26,San Francisco,0.2,CA-2011-141838,94122,Wilson Jones Leather-Like Binders with DublLock Round Rings,9,4,28,2011-03-31,California,5,37,3,27.94,33.8,37.7593,-122.4836,1,1,2,2,2,1
2011-03-26,Los Angeles,0.0,CA-2011-138436,90036,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,9,3,66,2011-03-30,California,4,87,6,66.3,13.0,34.0699,-118.3492,3,1,2,1,1,7
2011-03-26,San Francisco,0.2,CA-2011-141838,94122,Griffin GC17055 Auxiliary Audio Cable,3,2,29,2011-03-31,California,5,38,3,28.78,10.0,37.7593,-122.4836,3,1,2,2,2,4
2011-03-28,Des Moines,0.0,US-2011-137869,50315,Hon 94000 Series Round Tables,107,4,1185,2011-04-02,Iowa,5,1552,6,1184.72,9.0,41.5444,-93.6192,2,3,1,1,1,11
2011-03-28,Springfield,0.4,US-2011-117380,45503,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,-143,1,331,2011-04-03,Ohio,6,433,6,330.59,-43.3,39.9528,-83.7804,2,2,3,1,3,11
2011-03-28,Des Moines,0.0,US-2011-137869,50315,Poly String Tie Envelopes,3,3,6,2011-04-02,Iowa,5,8,6,6.12,47.0,41.5444,-93.6192,1,3,1,1,1,12
2011-03-28,Albuquerque,0.2,CA-2011-100881,87105,AT&T TR1909W,23,3,302,2011-04-01,New Mexico,4,396,6,302.38,7.5,35.0448,-106.6893,3,1,3,1,1,4
2011-03-29,Plano,0.3,CA-2011-137274,75023,Bush Advantage Collection Racetrack Conference Table,-153,3,891,2011-04-02,Texas,4,1167,6,890.84,-17.1,33.055,-96.7365,2,3,1,1,1,11
2011-03-30,Brownsville,0.3,CA-2011-162089,78521,"Global Stack Chair without Arms, Black",-9,7,127,2011-04-01,Texas,2,167,1,127.3,-7.1,25.9221,-97.4612,2,3,3,3,2,8
2011-03-30,San Francisco,0.15,CA-2011-131247,94110,OSullivan Living Dimensions 2-Shelf Bookcases,-12,2,206,2011-04-04,California,5,270,6,205.67,-5.9,37.7509,-122.4153,2,1,1,1,1,13
